review_id,transaction_id,customer_id,product_id,store_id,review_date,rating,sentiment,review_text
R06220,T0077425,C09399,P0125,S018,2023-08-03,4,Positive,Best purchase I've made this year.
R06221,T0033645,C00123,P0223,S017,2022-09-25,5,Positive,"Will definitely buy again, very satisfied."
R06222,T0116996,C03808,P0136,S013,2024-05-11,4,Positive,"Amazing product, exceeded my expectations!"
R06223,T0096125,C07255,P0191,S025,2023-12-06,3,Neutral,OK quality for the price.
R06224,T0077289,C09793,P0170,S020,2023-08-02,4,Positive,Best purchase I've made this year.
R06225,T0067168,C03878,P0198,S002,2023-05-18,3,Neutral,Nothing special but gets the job done.
R06226,T0027309,C08334,P0059,S009,2022-08-07,5,Positive,Outstanding service and product quality!
R06227,T0100784,C02743,P0114,S016,2023-12-30,4,Positive,"Will definitely buy again, very satisfied."
R06228,T0103421,C06673,P0161,S008,2024-01-22,5,Positive,"Amazing product, exceeded my expectations!"
R06229,T0116036,C03449,P0090,S018,2024-05-05,2,Negative,"Poor customer service, won't buy again."
R06230,T0143037,C00144,P0014,S024,2024-11-16,5,Positive,"Will definitely buy again, very satisfied."
R06231,T0130875,C01450,P0033,S015,2024-08-25,4,Positive,Outstanding service and product quality!
R06232,T0082422,C02126,P0036,S018,2023-09-11,3,Neutral,"Average experience, could be better."
R06233,T0025058,C07583,P0177,S023,2022-07-18,1,Negative,Extremely unhappy with this product.
R06234,T0076714,C06294,P0149,S012,2023-07-29,1,Negative,Very disappointed with the quality.
R06235,T0104948,C01959,P0048,S003,2024-02-05,5,Positive,Incredibly impressed with this item.
R06236,T0111165,C04736,P0012,S002,2024-03-28,5,Positive,Fast shipping and excellent quality.
R06237,T0095248,C05254,P0007,S007,2023-12-02,3,Neutral,"Average experience, could be better."
R06238,T0044434,C01787,P0026,S019,2022-12-01,5,Positive,"Amazing product, exceeded my expectations!"
R06239,T0099244,C00119,P0061,S023,2023-12-22,3,Neutral,Nothing special but gets the job done.
R06240,T0112784,C04566,P0188,S021,2024-04-09,2,Negative,"Poor customer service, won't buy again."
R06241,T0094758,C08847,P0205,S024,2023-11-29,3,Neutral,OK quality for the price.
R06242,T0088757,C01093,P0101,S002,2023-10-24,5,Positive,Incredibly impressed with this item.
R06243,T0027720,C07396,P0174,S021,2022-08-10,4,Positive,"Great value for money, highly recommend."
R06244,T0057145,C07537,P0142,S003,2023-03-02,3,Neutral,Met my basic expectations.
R06245,T0096299,C08419,P0078,S004,2023-12-07,4,Positive,"Perfect for my needs, love the quality."
R06246,T0080673,C06828,P0102,S016,2023-08-29,5,Positive,Best purchase I've made this year.
R06247,T0147263,C02917,P0076,S025,2024-12-09,4,Positive,Best purchase I've made this year.
R06248,T0021286,C01100,P0042,S012,2022-06-20,5,Positive,Outstanding service and product quality!
R06249,T0138223,C03781,P0050,S013,2024-10-18,5,Positive,Fast shipping and excellent quality.
R06250,T0069239,C02533,P0090,S007,2023-06-03,3,Neutral,"Product works fine, delivery was slow."
R06251,T0070328,C04556,P0040,S013,2023-06-10,4,Positive,"Great value for money, highly recommend."
R06252,T0013830,C03055,P0177,S004,2022-04-26,5,Positive,"Amazing product, exceeded my expectations!"
R06253,T0095198,C09994,P0058,S005,2023-12-01,4,Positive,Incredibly impressed with this item.
R06254,T0091504,C03429,P0150,S007,2023-11-10,5,Positive,"Amazing product, exceeded my expectations!"
R06255,T0075268,C09171,P0214,S017,2023-07-17,1,Negative,Product broke after one week of use.
R06256,T0062305,C01042,P0223,S014,2023-04-12,1,Negative,"Arrived damaged, very frustrating experience."
R06257,T0045341,C02672,P0079,S018,2022-12-06,5,Positive,Outstanding service and product quality!
R06258,T0005767,C09703,P0016,S015,2022-02-22,3,Neutral,"Decent product, does what it says."
R06259,T0056223,C08474,P0002,S009,2023-02-22,4,Positive,Outstanding service and product quality!
R06260,T0012896,C03740,P0158,S010,2022-04-19,1,Negative,"Terrible quality, complete waste of money."
R06261,T0019742,C03604,P0200,S016,2022-06-10,5,Positive,"Amazing product, exceeded my expectations!"
R06262,T0135443,C02137,P0099,S002,2024-09-29,4,Positive,Fast shipping and excellent quality.
R06263,T0077878,C01061,P0145,S023,2023-08-07,5,Positive,"Great value for money, highly recommend."
R06264,T0151358,C01088,P0166,S014,2024-12-30,3,Neutral,"Decent product, does what it says."
R06265,T0012081,C03707,P0113,S004,2022-04-13,5,Positive,Outstanding service and product quality!
R06266,T0111239,C09196,P0052,S007,2024-03-29,3,Neutral,Met my basic expectations.
R06267,T0137344,C00499,P0093,S008,2024-10-12,4,Positive,Fast shipping and excellent quality.
R06268,T0049658,C03687,P0082,S007,2022-12-28,1,Negative,"Worst purchase ever, do not recommend."
R06269,T0150555,C01010,P0210,S024,2024-12-26,5,Positive,"Will definitely buy again, very satisfied."
R06270,T0025088,C08368,P0223,S024,2022-07-18,1,Negative,Extremely unhappy with this product.
R06271,T0064694,C01411,P0038,S017,2023-05-01,4,Positive,Incredibly impressed with this item.
R06272,T0112569,C07811,P0166,S001,2024-04-08,4,Positive,"Amazing product, exceeded my expectations!"
R06273,T0138293,C08045,P0208,S019,2024-10-18,2,Negative,Very disappointed with the quality.
R06274,T0032662,C00790,P0216,S016,2022-09-18,1,Negative,Extremely unhappy with this product.
R06275,T0099466,C06223,P0068,S017,2023-12-23,3,Neutral,"Product works fine, delivery was slow."
R06276,T0063679,C05523,P0163,S006,2023-04-23,5,Positive,"Will definitely buy again, very satisfied."
R06277,T0048717,C04080,P0211,S003,2022-12-23,4,Positive,Fast shipping and excellent quality.
R06278,T0080205,C04005,P0117,S022,2023-08-25,5,Positive,"Great value for money, highly recommend."
R06279,T0046758,C01208,P0015,S006,2022-12-13,5,Positive,"Amazing product, exceeded my expectations!"
R06280,T0107421,C06432,P0067,S024,2024-02-28,5,Positive,Best purchase I've made this year.
R06281,T0120800,C04783,P0087,S006,2024-06-07,5,Positive,Fast shipping and excellent quality.
R06282,T0126222,C02345,P0135,S021,2024-07-17,3,Neutral,"Decent product, does what it says."
R06283,T0038682,C01974,P0169,S019,2022-10-28,3,Neutral,Met my basic expectations.
R06284,T0020555,C07157,P0159,S015,2022-06-15,5,Positive,Best purchase I've made this year.
R06285,T0021777,C06054,P0127,S012,2022-06-24,4,Positive,"Will definitely buy again, very satisfied."
R06286,T0038432,C03436,P0049,S004,2022-10-26,5,Positive,"Amazing product, exceeded my expectations!"
R06287,T0032119,C00387,P0054,S014,2022-09-14,3,Neutral,"Product works fine, delivery was slow."
R06288,T0076356,C00547,P0210,S011,2023-07-26,5,Positive,Incredibly impressed with this item.
R06289,T0090844,C02567,P0226,S012,2023-11-06,3,Neutral,OK quality for the price.
R06290,T0030963,C09577,P0120,S022,2022-09-05,4,Positive,Incredibly impressed with this item.
R06291,T0109774,C08745,P0187,S001,2024-03-17,5,Positive,"Will definitely buy again, very satisfied."
R06292,T0004423,C00911,P0204,S021,2022-02-09,3,Neutral,Nothing special but gets the job done.
R06293,T0059927,C00562,P0141,S019,2023-03-25,3,Neutral,"Decent product, does what it says."
R06294,T0135560,C05542,P0031,S015,2024-09-30,4,Positive,Outstanding service and product quality!
R06295,T0033172,C02549,P0072,S003,2022-09-21,4,Positive,Best purchase I've made this year.
R06296,T0100269,C09020,P0125,S003,2023-12-27,1,Negative,Very disappointed with the quality.
R06297,T0021082,C02394,P0100,S020,2022-06-19,5,Positive,"Perfect for my needs, love the quality."
R06298,T0116162,C08977,P0201,S011,2024-05-05,1,Negative,Very disappointed with the quality.
R06299,T0014536,C04140,P0037,S014,2022-05-01,3,Neutral,"Decent product, does what it says."
R06300,T0012888,C00568,P0014,S009,2022-04-19,3,Neutral,"Average experience, could be better."
R06301,T0130534,C00763,P0172,S004,2024-08-22,5,Positive,Outstanding service and product quality!
R06302,T0105136,C00422,P0225,S012,2024-02-06,4,Positive,"Great value for money, highly recommend."
R06303,T0053123,C02838,P0079,S001,2023-01-26,1,Negative,"Terrible quality, complete waste of money."
R06304,T0098372,C03649,P0113,S008,2023-12-18,5,Positive,"Perfect for my needs, love the quality."
R06305,T0114171,C00885,P0225,S009,2024-04-21,4,Positive,Fast shipping and excellent quality.
R06306,T0141521,C05403,P0176,S025,2024-11-07,3,Neutral,OK quality for the price.
R06307,T0054843,C02615,P0074,S013,2023-02-09,5,Positive,"Will definitely buy again, very satisfied."
R06308,T0138433,C05924,P0201,S017,2024-10-19,3,Neutral,Nothing special but gets the job done.
R06309,T0150168,C02786,P0145,S016,2024-12-24,3,Neutral,Nothing special but gets the job done.
R06310,T0121675,C08712,P0051,S003,2024-06-14,1,Negative,"Arrived damaged, very frustrating experience."
R06311,T0032436,C08474,P0012,S006,2022-09-16,3,Neutral,Met my basic expectations.
R06312,T0034089,C01001,P0114,S010,2022-09-28,4,Positive,"Great value for money, highly recommend."
R06313,T0107199,C04888,P0226,S013,2024-02-26,5,Positive,"Will definitely buy again, very satisfied."
R06314,T0121375,C08502,P0053,S008,2024-06-12,3,Neutral,"Decent product, does what it says."
R06315,T0146224,C06195,P0134,S017,2024-12-04,4,Positive,Fast shipping and excellent quality.
R06316,T0091489,C05889,P0058,S017,2023-11-10,2,Negative,"Terrible quality, complete waste of money."
R06317,T0046228,C00419,P0192,S013,2022-12-10,3,Neutral,"Average experience, could be better."
R06318,T0149627,C01401,P0036,S019,2024-12-21,4,Positive,"Great value for money, highly recommend."
R06319,T0101790,C07131,P0091,S013,2024-01-07,1,Negative,Extremely unhappy with this product.
R06320,T0145451,C01371,P0076,S001,2024-11-30,4,Positive,"Amazing product, exceeded my expectations!"
R06321,T0119163,C08286,P0114,S004,2024-05-27,5,Positive,"Amazing product, exceeded my expectations!"
R06322,T0034136,C04734,P0143,S022,2022-09-28,3,Neutral,OK quality for the price.
R06323,T0073869,C03417,P0092,S015,2023-07-06,2,Negative,Very disappointed with the quality.
R06324,T0076859,C08796,P0161,S009,2023-07-30,5,Positive,Incredibly impressed with this item.
R06325,T0049722,C09776,P0013,S018,2022-12-28,5,Positive,Outstanding service and product quality!
R06326,T0000664,C07222,P0120,S015,2022-01-07,5,Positive,Incredibly impressed with this item.
R06327,T0111738,C02120,P0089,S003,2024-04-02,5,Positive,Incredibly impressed with this item.
R06328,T0031074,C04228,P0056,S013,2022-09-06,4,Positive,Fast shipping and excellent quality.
R06329,T0019882,C04359,P0131,S017,2022-06-11,4,Positive,Fast shipping and excellent quality.
R06330,T0111332,C09263,P0138,S014,2024-03-29,3,Neutral,"Average experience, could be better."
R06331,T0056779,C05431,P0182,S016,2023-02-28,2,Negative,"Terrible quality, complete waste of money."
R06332,T0099438,C00529,P0052,S006,2023-12-23,4,Positive,Outstanding service and product quality!
R06333,T0135215,C01887,P0044,S024,2024-09-27,5,Positive,Fast shipping and excellent quality.
R06334,T0078176,C04881,P0034,S008,2023-08-09,3,Neutral,"Decent product, does what it says."
R06335,T0050295,C08262,P0071,S001,2022-12-31,3,Neutral,OK quality for the price.
R06336,T0026989,C03169,P0028,S002,2022-08-04,2,Negative,Extremely unhappy with this product.
R06337,T0055722,C08018,P0102,S011,2023-02-17,4,Positive,Fast shipping and excellent quality.
R06338,T0065121,C09728,P0188,S001,2023-05-04,4,Positive,"Will definitely buy again, very satisfied."
R06339,T0131527,C02986,P0173,S019,2024-08-30,5,Positive,Fast shipping and excellent quality.
R06340,T0010817,C08563,P0206,S022,2022-04-04,3,Neutral,Nothing special but gets the job done.
R06341,T0141538,C07502,P0112,S011,2024-11-07,4,Positive,Incredibly impressed with this item.
R06342,T0085508,C03011,P0010,S025,2023-10-03,4,Positive,"Great value for money, highly recommend."
R06343,T0026698,C02456,P0124,S025,2022-08-01,5,Positive,Outstanding service and product quality!
R06344,T0130739,C08462,P0198,S007,2024-08-24,5,Positive,Outstanding service and product quality!
R06345,T0116196,C09722,P0157,S007,2024-05-06,3,Neutral,Nothing special but gets the job done.
R06346,T0013780,C01625,P0219,S021,2022-04-25,5,Positive,Best purchase I've made this year.
R06347,T0013846,C01951,P0191,S002,2022-04-26,3,Neutral,"Decent product, does what it says."
R06348,T0099481,C09983,P0163,S022,2023-12-23,5,Positive,Outstanding service and product quality!
R06349,T0018493,C01656,P0100,S008,2022-05-31,5,Positive,"Amazing product, exceeded my expectations!"
R06350,T0116372,C08079,P0124,S025,2024-05-07,4,Positive,Best purchase I've made this year.
R06351,T0050799,C07781,P0088,S005,2023-01-05,5,Positive,"Great value for money, highly recommend."
R06352,T0050162,C07186,P0130,S011,2022-12-30,4,Positive,"Great value for money, highly recommend."
R06353,T0042527,C07152,P0133,S017,2022-11-20,3,Neutral,"Decent product, does what it says."
R06354,T0044709,C02001,P0056,S025,2022-12-02,3,Neutral,Met my basic expectations.
R06355,T0139434,C03798,P0021,S005,2024-10-26,4,Positive,"Will definitely buy again, very satisfied."
R06356,T0102888,C07674,P0065,S005,2024-01-17,4,Positive,Best purchase I've made this year.
R06357,T0083150,C06804,P0214,S023,2023-09-16,2,Negative,"Not as described, very misleading."
R06358,T0077740,C00519,P0029,S023,2023-08-06,5,Positive,Fast shipping and excellent quality.
R06359,T0072678,C05425,P0059,S011,2023-06-27,4,Positive,"Will definitely buy again, very satisfied."
R06360,T0046919,C05201,P0143,S007,2022-12-14,4,Positive,"Amazing product, exceeded my expectations!"
R06361,T0024328,C05117,P0158,S023,2022-07-13,3,Neutral,Met my basic expectations.
R06362,T0077844,C05919,P0092,S011,2023-08-06,4,Positive,"Will definitely buy again, very satisfied."
R06363,T0004145,C09952,P0166,S023,2022-02-07,5,Positive,"Amazing product, exceeded my expectations!"
R06364,T0055446,C04493,P0056,S020,2023-02-15,4,Positive,"Will definitely buy again, very satisfied."
R06365,T0070182,C04887,P0143,S010,2023-06-09,5,Positive,"Amazing product, exceeded my expectations!"
R06366,T0053927,C09357,P0126,S007,2023-02-01,5,Positive,"Great value for money, highly recommend."
R06367,T0031876,C01042,P0157,S017,2022-09-12,3,Neutral,OK quality for the price.
R06368,T0027759,C07238,P0198,S018,2022-08-11,3,Neutral,"Decent product, does what it says."
R06369,T0012483,C06273,P0139,S021,2022-04-16,4,Positive,"Perfect for my needs, love the quality."
R06370,T0124274,C02686,P0203,S025,2024-07-03,4,Positive,Outstanding service and product quality!
R06371,T0146649,C06481,P0190,S008,2024-12-06,3,Neutral,Met my basic expectations.
R06372,T0078801,C07861,P0010,S002,2023-08-14,3,Neutral,"Decent product, does what it says."
R06373,T0134426,C04379,P0012,S017,2024-09-22,5,Positive,"Amazing product, exceeded my expectations!"
R06374,T0066428,C08131,P0205,S016,2023-05-13,5,Positive,Fast shipping and excellent quality.
R06375,T0096856,C08111,P0183,S023,2023-12-10,4,Positive,"Great value for money, highly recommend."
R06376,T0118005,C03749,P0166,S016,2024-05-19,4,Positive,Fast shipping and excellent quality.
R06377,T0067390,C09690,P0066,S006,2023-05-20,4,Positive,"Perfect for my needs, love the quality."
R06378,T0111702,C07815,P0108,S007,2024-04-02,3,Neutral,OK quality for the price.
R06379,T0047169,C06409,P0036,S005,2022-12-15,4,Positive,Incredibly impressed with this item.
R06380,T0035807,C09934,P0199,S016,2022-10-09,3,Neutral,OK quality for the price.
R06381,T0027300,C08289,P0037,S014,2022-08-07,3,Neutral,OK quality for the price.
R06382,T0101724,C08983,P0108,S016,2024-01-06,3,Neutral,Met my basic expectations.
R06383,T0002505,C06098,P0119,S018,2022-01-23,4,Positive,"Will definitely buy again, very satisfied."
R06384,T0000776,C02154,P0018,S010,2022-01-08,5,Positive,"Amazing product, exceeded my expectations!"
R06385,T0118058,C04446,P0143,S013,2024-05-19,1,Negative,"Poor customer service, won't buy again."
R06386,T0117780,C09362,P0089,S012,2024-05-17,3,Neutral,Met my basic expectations.
R06387,T0082272,C07721,P0099,S010,2023-09-10,3,Neutral,Nothing special but gets the job done.
R06388,T0116011,C07522,P0134,S023,2024-05-04,5,Positive,Outstanding service and product quality!
R06389,T0002797,C00353,P0123,S015,2022-01-26,4,Positive,Incredibly impressed with this item.
R06390,T0025970,C05168,P0030,S004,2022-07-26,3,Neutral,"Decent product, does what it says."
R06391,T0030855,C05298,P0162,S016,2022-09-04,4,Positive,"Amazing product, exceeded my expectations!"
R06392,T0143787,C01585,P0146,S025,2024-11-21,5,Positive,Best purchase I've made this year.
R06393,T0007048,C06636,P0005,S024,2022-03-05,4,Positive,Incredibly impressed with this item.
R06394,T0029385,C08931,P0057,S014,2022-08-23,4,Positive,Incredibly impressed with this item.
R06395,T0006246,C08304,P0129,S020,2022-02-27,5,Positive,Outstanding service and product quality!
R06396,T0001780,C04125,P0223,S014,2022-01-17,5,Positive,"Amazing product, exceeded my expectations!"
R06397,T0045094,C04503,P0181,S022,2022-12-04,5,Positive,"Perfect for my needs, love the quality."
R06398,T0024115,C08220,P0179,S020,2022-07-11,3,Neutral,OK quality for the price.
